PURCHASE ORDER #,START SHIP DATE,END SHIP DATE,EVENT_ID,EVENT_START_DATE,EVENT_END_DATE
22470690,2/20/20,3/12/20,315526,6/10/20 8:00,6/13/20 8:00
22470691,2/20/20,3/12/20,315527,6/10/20 8:00,6/13/20 8:00
22470692,2/20/20,3/12/20,315528,6/10/20 8:00,6/13/20 8:00
22470693,2/20/20,3/12/20,315529,6/10/20 8:00,6/13/20 8:00
22470694,2/20/20,3/12/20,315530,6/10/20 8:00,6/13/20 8:00
22470695,2/20/20,3/12/20,315531,6/10/20 8:00,6/13/20 8:00
22470696,2/20/20,3/12/20,315532,6/10/20 8:00,6/13/20 8:00
22470697,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470698,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470699,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470700,2/20/20,3/12/20,C,6/10/20 8:00,6/13/20 8:00
22470701,2/20/20,3/12/20,316230,6/10/20 8:00,6/13/20 8:00
22470702,2/20/20,3/12/20,315534,6/10/20 8:00,6/13/20 8:00
22470703,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470704,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471057,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471058,2/20/20,3/12/20,C,6/10/20 8:00,6/13/20 8:00
22471059,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471060,2/20/20,3/12/20,C,6/10/20 8:00,6/13/20 8:00
22471062,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471063,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471064,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471065,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471066,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471067,2/20/20,3/12/20,C,6/10/20 8:00,6/13/20 8:00
22471068,2/20/20,3/12/20,317126,6/10/20 8:00,6/13/20 8:00
22471069,2/20/20,3/12/20,315535,6/10/20 8:00,6/13/20 8:00
22471070,2/20/20,3/12/20,317127,6/10/20 8:00,6/13/20 8:00
22471071,2/20/20,3/12/20,317128,6/10/20 8:00,6/13/20 8:00
22471072,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471073,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471074,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471075,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471076,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471077,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471172,2/20/20,3/12/20,315537,6/10/20 8:00,6/13/20 8:00
22472906,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22472954,2/20/20,3/12/20,315538,6/10/20 8:00,6/13/20 8:00
22474569,2/20/20,3/12/20,315539,6/10/20 8:00,6/13/20 8:00
22474570,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474571,2/20/20,3/12/20,315540,6/10/20 8:00,6/13/20 8:00
22474572,2/20/20,3/12/20,315541,6/10/20 8:00,6/13/20 8:00
22474573,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474574,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474575,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474576,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474577,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474578,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474579,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474580,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474581,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474582,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474583,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474585,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474586,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474587,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474698,2/20/20,3/12/20,315542,6/10/20 8:00,6/13/20 8:00
22474699,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474700,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474702,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474703,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22475381,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475383,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475389,2/20/20,3/19/20,315544,6/17/20 8:00,6/20/20 8:00
22475425,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475427,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475429,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475430,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475431,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475432,2/20/20,3/19/20,315545,6/17/20 8:00,6/20/20 8:00
22475433,2/20/20,3/19/20,315546,6/17/20 8:00,6/20/20 8:00
22475434,2/20/20,3/19/20,315547,6/17/20 8:00,6/20/20 8:00
22475435,2/20/20,3/19/20,315548,6/17/20 8:00,6/20/20 8:00
22475437,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475438,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475439,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475440,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475441,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475442,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475443,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475444,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475445,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475447,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475448,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475449,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475450,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475451,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475452,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475453,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475454,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475455,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475456,2/20/20,3/19/20,315549,6/17/20 8:00,6/20/20 8:00
22475457,2/20/20,3/19/20,315550,6/17/20 8:00,6/20/20 8:00
22475459,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475460,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475461,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475463,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475465,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475466,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475467,2/20/20,3/19/20,315552,6/17/20 8:00,6/20/20 8:00
22475468,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475469,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475471,2/20/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22475472,2/20/20,3/19/20,315581,6/17/20 8:00,6/20/20 8:00
22475566,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22475569,2/20/20,3/12/20,315553,6/10/20 8:00,6/13/20 8:00
22478237,2/20/20,3/12/20,315554,6/10/20 8:00,6/13/20 8:00
22478240,2/20/20,3/12/20,315555,6/10/20 8:00,6/13/20 8:00
22478241,2/20/20,3/12/20,315556,6/10/20 8:00,6/13/20 8:00
22478378,2/20/20,3/12/20,315557,6/10/20 8:00,6/13/20 8:00
22478380,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22471935,2/27/20,3/19/20,315558,6/17/20 8:00,6/20/20 8:00
22471937,2/27/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22471938,2/27/20,3/19/20,,6/17/20 8:00,6/20/20 8:00
22471939,2/27/20,3/19/20,315559,6/17/20 8:00,6/20/20 8:00
22471940,2/27/20,3/19/20,316151,6/17/20 8:00,6/20/20 8:00
22473065,3/2/20,3/23/20,316150,6/21/20 8:00,6/24/20 8:00
22473067,3/2/20,3/23/20,316149,6/21/20 8:00,6/24/20 8:00
22473068,3/2/20,3/23/20,316154,6/21/20 8:00,6/24/20 8:00
22473069,3/2/20,3/23/20,316152,6/21/20 8:00,6/24/20 8:00
22473070,3/2/20,3/23/20,316143,6/21/20 8:00,6/24/20 8:00
22473071,3/2/20,3/23/20,316144,6/21/20 8:00,6/24/20 8:00
22473072,3/2/20,3/23/20,316146,6/21/20 8:00,6/24/20 8:00
22473073,3/2/20,3/23/20,316147,6/21/20 8:00,6/24/20 8:00
22473074,3/2/20,3/23/20,316148,6/21/20 8:00,6/24/20 8:00
22473075,3/2/20,3/23/20,316145,6/21/20 8:00,6/24/20 8:00
22475668,3/4/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22475669,3/4/20,3/13/20,315561,6/11/20 8:00,6/14/20 8:00
22475670,3/4/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22475671,3/4/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22475672,3/4/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22475673,3/4/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22475674,3/4/20,3/13/20,,6/11/20 8:00,6/14/20 8:00
22475191,3/29/20,4/19/20,316142,7/18/20 8:00,7/21/20 8:00
22475268,3/29/20,4/5/20,,7/4/20 8:00,7/7/20 8:00
22473076,4/6/20,4/10/20,,7/9/20 8:00,7/12/20 8:00
22473077,2/26/20,3/18/20,315582,6/16/20 8:00,6/19/20 8:00
22473079,4/6/20,4/27/20,315586,7/26/20 8:00,7/29/20 8:00
22473080,2/26/20,3/18/20,315583,6/16/20 8:00,6/19/20 8:00
22473081,2/26/20,3/18/20,315584,6/16/20 8:00,6/19/20 8:00
22473083,4/6/20,4/10/20,315562,7/9/20 8:00,7/12/20 8:00
22473084,2/26/20,3/18/20,315585,6/16/20 8:00,6/19/20 8:00
22473085,2/26/20,3/18/20,315563,6/16/20 8:00,6/19/20 8:00
22473088,2/26/20,3/18/20,316125,6/16/20 8:00,6/19/20 8:00
22478374,1/24/20,2/14/20,315564,5/14/20 8:00,5/17/20 8:00
22478375,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22478376,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22471883,10/14/19,10/16/19,C,1/14/20 8:00,1/17/20 8:00
22454038,10/7/19,10/11/19,316140,1/9/20 8:00,1/12/20 8:00
22469621,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22469622,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22469625,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22469808,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22469809,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22469811,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22469813,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22469815,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22469816,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22470124,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470125,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470127,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470129,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470131,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22470132,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22474729,1/6/20,1/17/20,,4/16/20 8:00,4/19/20 8:00
22478082,12/30/19,1/13/20,C,4/12/20 8:00,4/15/20 8:00
22478083,1/27/20,2/10/20,C,5/10/20 8:00,5/13/20 8:00
22478084,2/24/20,3/9/20,C,6/7/20 8:00,6/10/20 8:00
22478085,3/30/20,4/13/20,C,7/12/20 8:00,7/15/20 8:00
22478086,4/27/20,5/11/20,C,8/9/20 8:00,8/12/20 8:00
22478087,5/25/20,6/8/20,C,9/6/20 8:00,9/9/20 8:00
22478088,6/29/20,7/13/20,C,10/11/20 8:00,10/14/20 8:00
22478269,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22478270,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22478272,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22478273,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22478274,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22478278,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22478294,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22478295,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22478296,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22478298,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22478304,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22478306,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22478307,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22478308,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22478310,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22478315,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22454106,10/7/19,10/11/19,,1/9/20 8:00,1/12/20 8:00
22459324,10/8/19,10/15/19,317129,1/13/20 8:00,1/16/20 8:00
22459326,10/8/19,10/15/19,317130,1/13/20 8:00,1/16/20 8:00
22472334,10/17/19,10/24/19,,1/22/20 8:00,1/25/20 8:00
22472340,11/14/19,11/21/19,,2/19/20 8:00,2/22/20 8:00
22475988,12/20/19,1/12/20,C,4/11/20 8:00,4/14/20 8:00
22475989,12/20/19,1/12/20,C,4/11/20 8:00,4/14/20 8:00
22475990,12/20/19,1/12/20,C,4/11/20 8:00,4/14/20 8:00
22476118,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476119,12/30/19,1/10/20,315896,4/9/20 8:00,4/12/20 8:00
22476120,12/30/19,1/10/20,315897,4/9/20 8:00,4/12/20 8:00
22476121,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476122,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476123,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476124,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476125,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476126,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476127,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476128,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476129,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476130,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476131,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476132,12/30/19,1/10/20,315898,4/9/20 8:00,4/12/20 8:00
22476133,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476134,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476135,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476136,12/30/19,1/10/20,315899,4/9/20 8:00,4/12/20 8:00
22476137,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476138,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476139,12/30/19,1/10/20,315900,4/9/20 8:00,4/12/20 8:00
22476140,12/30/19,1/10/20,315901,4/9/20 8:00,4/12/20 8:00
22476141,12/30/19,1/10/20,315902,4/9/20 8:00,4/12/20 8:00
22476143,12/30/19,1/10/20,315903,4/9/20 8:00,4/12/20 8:00
22476144,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476145,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476146,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476147,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476148,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476149,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476150,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476152,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476153,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476154,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476155,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476156,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476157,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476158,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476159,1/27/20,2/7/20,315906,5/7/20 8:00,5/10/20 8:00
22476161,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476162,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476163,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476164,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476165,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476166,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476168,1/27/20,2/7/20,315907,5/7/20 8:00,5/10/20 8:00
22476169,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476170,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476171,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476173,1/27/20,2/7/20,315909,5/7/20 8:00,5/10/20 8:00
22476174,1/27/20,2/7/20,315910,5/7/20 8:00,5/10/20 8:00
22476179,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476180,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476181,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476183,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476184,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476186,2/24/20,3/6/20,315911,6/4/20 8:00,6/7/20 8:00
22476187,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476189,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476190,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476191,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476192,2/24/20,3/6/20,315912,6/4/20 8:00,6/7/20 8:00
22476193,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476194,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476195,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476196,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476197,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476198,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476199,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476200,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476202,2/24/20,3/6/20,315913,6/4/20 8:00,6/7/20 8:00
22476203,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476204,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476206,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476207,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476208,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476209,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476210,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476211,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476212,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476213,2/24/20,3/6/20,315914,6/4/20 8:00,6/7/20 8:00
22476234,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476236,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476238,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476239,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476240,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476241,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476242,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476243,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476244,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476245,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476246,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476247,12/30/19,1/10/20,C,4/9/20 8:00,4/12/20 8:00
22476251,2/24/20,3/6/20,315915,6/4/20 8:00,6/7/20 8:00
22476252,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476253,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476254,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476255,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476256,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476258,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476259,2/24/20,3/6/20,315916,6/4/20 8:00,6/7/20 8:00
22476260,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476261,2/24/20,3/6/20,,6/4/20 8:00,6/7/20 8:00
22476262,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476263,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22476271,1/27/20,2/7/20,315918,5/7/20 8:00,5/10/20 8:00
22476274,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476275,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476276,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476277,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476278,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476279,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476280,1/27/20,2/7/20,C,5/7/20 8:00,5/10/20 8:00
22476388,2/24/20,3/6/20,C,6/4/20 8:00,6/7/20 8:00
22444188,10/30/19,11/6/19,316344,2/4/20 8:00,2/7/20 8:00
22444191,10/30/19,11/6/19,316345,2/4/20 8:00,2/7/20 8:00
22444192,10/30/19,11/6/19,,2/4/20 8:00,2/7/20 8:00
22444193,10/30/19,11/6/19,,2/4/20 8:00,2/7/20 8:00
22444194,10/30/19,11/6/19,,2/4/20 8:00,2/7/20 8:00
22444195,10/30/19,11/6/19,,2/4/20 8:00,2/7/20 8:00
22444196,10/30/19,11/6/19,,2/4/20 8:00,2/7/20 8:00
22471061,2/20/20,3/12/20,316346,6/10/20 8:00,6/13/20 8:00
22476367,1/20/20,2/12/20,,5/12/20 8:00,5/15/20 8:00
22476368,1/20/20,2/12/20,,5/12/20 8:00,5/15/20 8:00
22476370,1/20/20,2/12/20,,5/12/20 8:00,5/15/20 8:00
22476371,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22476372,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22476374,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477901,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477905,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477906,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477907,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477909,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477910,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477911,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477912,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477913,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477914,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477915,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477916,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477917,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477918,12/20/19,1/12/20,,4/11/20 8:00,4/14/20 8:00
22477919,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477922,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477923,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477924,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477925,1/24/20,2/14/20,316347,5/14/20 8:00,5/17/20 8:00
22477927,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477928,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477929,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477931,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477932,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477933,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477935,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477936,1/24/20,2/14/20,,5/14/20 8:00,5/17/20 8:00
22477944,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477945,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477946,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477947,2/20/20,3/12/20,316348,6/10/20 8:00,6/13/20 8:00
22477948,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477949,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477950,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477951,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477952,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477954,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477955,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22477956,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22478382,2/20/20,3/12/20,,6/10/20 8:00,6/13/20 8:00
22481252,1/2/20,1/16/20,,4/15/20 8:00,4/18/20 8:00
22481254,1/2/20,1/16/20,,4/15/20 8:00,4/18/20 8:00
22481256,1/2/20,1/16/20,,4/15/20 8:00,4/18/20 8:00
22481257,1/2/20,1/16/20,,4/15/20 8:00,4/18/20 8:00
